Date,SMALL LoOP,ME1 OP2,ME1 OP3,ME1 OP4,ME1 OP5,ME1 OP6,ME1 OP7,ME1 OP8,ME1 OP9,SMALL HiOP,ME2 OP1,ME2 OP2,ME2 OP3,ME2 OP4,ME2 OP5,ME2 OP6,ME2 OP7,ME2 OP8,ME2 OP9,ME2 OP10,ME3 OP1,ME3 OP2,ME3 OP3,ME3 OP4,ME3 OP5,ME3 OP6,ME3 OP7,ME3 OP8,ME3 OP9,ME3 OP10,ME4 OP1,ME4 OP2,ME4 OP3,ME4 OP4,ME4 OP5,ME4 OP6,ME4 OP7,ME4 OP8,ME4 OP9,ME4 OP10,ME5 OP1,ME5 OP2,ME5 OP3,ME5 OP4,ME5 OP5,ME5 OP6,ME5 OP7,ME5 OP8,ME5 OP9,ME5 OP10,ME6 OP1,ME6 OP2,ME6 OP3,ME6 OP4,ME6 OP5,ME6 OP6,ME6 OP7,ME6 OP8,ME6 OP9,ME6 OP10,ME7 OP1,ME7 OP2,ME7 OP3,ME7 OP4,ME7 OP5,ME7 OP6,ME7 OP7,ME7 OP8,ME7 OP9,ME7 OP10,ME8 OP1,ME8 OP2,ME8 OP3,ME8 OP4,ME8 OP5,ME8 OP6,ME8 OP7,ME8 OP8,ME8 OP9,ME8 OP10,ME9 OP1,ME9 OP2,ME9 OP3,ME9 OP4,ME9 OP5,ME9 OP6,ME9 OP7,ME9 OP8,ME9 OP9,ME9 OP10,BIG LoOP,ME10 OP2,ME10 OP3,ME10 OP4,ME10 OP5,ME10 OP6,ME10 OP7,ME10 OP8,ME10 OP9,BIG HiOP
196405,   0.7255,  -0.3517,  -0.1630,  -0.3212,   4.2056,  -1.3652,  -0.6006,  -1.4484,   0.4329,  -2.6956,   4.1612,   0.0000,  -3.0163,  -0.6192,   1.3804,  -1.4802,  -4.6270,   4.4231,  -2.3410,  -1.7055,   3.6507,   0.7397,   0.7469,   2.3100,   0.8457,   2.5882,  -0.6715,   0.6171,   4.0957,   1.2455,   3.6750,   4.9330,   0.9130,   0.9477,  -1.8967,   0.3433,  -1.6788,  -2.6433,  -0.4890,   4.4710,  -0.9728,   2.0476,  -1.5502,   1.7179,  -0.6930,  -1.3740,   0.1527,   0.5878,  -1.5986,   4.4310,   3.5616,  -0.0412,  -3.3293,  -0.6963,   2.2710,   4.3012,  -0.0304,  -2.6834,   1.5805,   0.3452,   5.0925,   0.2335,   2.8519,   1.8002,  -0.8780,   0.7153,   2.3300,   2.1302,  -1.2029,   6.3804,   1.1612,   0.2992,   4.4802,   0.6461,   1.0246,   4.5806,   2.8484,   1.3103,   1.7789,   1.7614, -10.1449,  -1.4253,   0.4632,   2.4719,   1.9157,   0.5618,  -0.3645,   0.0312,   1.0763,   2.0987,   2.4684,  -0.2904,   3.7735,   1.9245,   1.6713,   0.7134,   0.8854,  -0.0870,   0.9952,   2.3926
196406,   1.6437,  -3.9120,   0.0708,   1.1050,   2.8407,   1.9845,  -3.5097,   1.0130,   0.4560,   2.4322,   1.5152,  -1.1290,   3.0353,  -1.8240,  -1.6686,  -1.9536,   4.8515,   1.5333,   4.6971,  -1.6252,   3.3341,   3.3276,   1.8972,   2.8327,   3.1375,  -2.9906,  -1.1398,  -1.5414,   3.5215,  -0.3808,  -0.4286,  -0.4055,   1.8578,   0.0580,   6.3007,  -2.8346,   2.0837,  -0.0831,   2.6636,   3.2407,  -0.6378,   2.7373,   3.2033,   3.6533,   2.7455,   5.5571,   2.4236,   2.2254,   0.1777,   2.7000,   1.6896,   2.1864,   3.9845,   3.1779,   3.8467,   1.7001,   0.3062,   0.9595,   1.5096,   1.8216,   2.7212,   0.5037,   2.4091,   1.4781,   0.2790,   0.1765,   1.6979,   1.2919,   0.4284,   6.6691,   0.9083,   0.2547,   3.0532,   1.5679,   3.6416,   3.1554,   0.0162,   1.7247,   0.1420,   0.9721,   6.9892,   1.5359,   3.4381,  -0.0309,   4.1813,   1.4445,   2.2295,   1.0522,   0.4454,   2.2361,   4.3229,   0.9340,   1.5370,   1.7183,   1.8989,   2.7777,   2.0254,   1.3073,   2.9736,   0.4230
196407,   4.2723,   6.9009,   6.3446,   2.0541,   2.4686,   1.2318,   4.6418,   3.9657,   0.9674,   5.4257,   2.6585,   1.5775,   7.9048,  -0.2602,   0.3314,   4.9392,   3.7820,  -0.5688,   3.6032,   3.1790,   4.5079,   4.9532,   4.6301,   2.2691,   5.5502,   4.1868,   6.2558,   6.7153,   6.7562,   3.1686,   1.4552,   3.7320,   0.2999,   2.9707,   1.8768,  -0.9351,  -0.8364,  -1.3254,   0.8638,   3.2692,  -1.0932,  -0.0447,   3.9300,   5.4410,   3.9717,   2.2474,   3.2954,   3.3431,  -1.5038,   0.0186,   4.3689,   0.5508,   6.1615,   3.2613,   2.5323,   5.7416,   3.9440,  -0.0767,   4.1620,   0.3766,  -2.0158,   1.9235,   3.7476,   0.1572,   3.2256,   2.5039,   3.5303,   4.2502,   0.4809,   0.2840,  -1.8675,   0.0300,   2.0873,   2.2348,   0.9259,   0.4627,   2.8527,   3.1595,   2.1325,   1.2445,   3.7577,   3.0547,   1.7703,   0.3676,   2.3970,   4.9790,   4.4651,   5.2129,   4.2171,   1.2641,  -0.9418,   4.3895,   0.0575,   0.8224,   3.2849,   3.8423,   3.4259,   1.2360,   2.2380,  -0.3209
196408,  -0.0234,   1.8776,   2.6751,  -0.8262,   0.0784,  -1.2662,   1.6280,  -1.3209,  -1.2590,  -1.9298,   1.0749,  -0.2693,  -0.9840,  -1.2498,  -0.1977,  -2.6309,  -0.1844,  -2.9850,  -1.5363,   1.5818,  -1.9855,  -0.9401,  -2.7287,  -2.1919,  -1.8700,  -1.7064,   1.3185,  -3.4799,   0.6509,  -0.2578,  -2.4380,  -1.1024,  -0.7429,  -2.8804,  -1.2405,  -1.5707,   2.9539,   1.1138,  -1.8166,  -4.3085,  -4.3150,  -0.2204,   0.4719,  -0.6291,  -1.7300,  -3.7700,   1.9427,   0.9729,  -5.3435,   0.3853,  -2.2538,  -1.2608,  -0.1408,  -0.2264,   0.3352,  -2.1627,  -2.1146,   1.5859,  -0.0011,  -6.0394,  -2.7386,  -0.8393,   1.7269,   5.0134,  -1.5800,   0.0751,  -1.4208,   1.1732,  -1.9374,  -3.1226,   1.4337,   1.8256,   1.9211,   0.5369,   0.4130,   3.7434,   0.0273,  -0.6213,  -0.1077,  -4.6083,  -1.2767,  -0.7277,  -2.8645,  -2.1213,   0.4714,  -1.6606,  -3.1382,  -0.7729,  -2.1729,  -3.0966,  -5.2003,  -1.6141,  -0.2072,  -1.0464,  -1.4068,   0.1145,  -0.3026,  -2.7380,  -0.8272,  -2.7381
196409,   3.7977,   5.9078,   3.8143,   5.7237,   1.8933,   5.9423,   4.8776,   4.5342,   6.0358,   8.4621,   0.8390,   0.2623,   4.8994,   6.4530,   8.6085,   1.9105,   4.9378,   6.0538,   7.1359,   1.1459,   4.9261,   3.1126,   1.8406,   1.9809,   0.9991,   0.6413,  -1.3800,  -3.0880,   6.1081,   1.2694,   8.4751,   3.5366,   1.7530,   4.3671,   1.9018,   5.1709,  -0.2488,   0.8425,  -2.9602,   3.8364,   3.4474,   1.9716,   1.1884,   1.5971,   5.6587,   6.0356,  -1.8349,   2.8809,   1.2097,   2.7263,   1.2974,   0.2456,   4.8841,   4.7847,   1.1181,   1.7686,   0.4091,   3.2442,   2.6198,   3.8906,   7.8343,   3.3511,   5.4348,   0.6063,   2.4008,   2.0230,   3.7422,   1.4869,   3.9898,   2.8697,  -0.7942,   2.4381,   6.1211,   3.4903,   4.2842,   4.1291,   1.5237,   2.0261,   6.7123,   8.4725,  15.6829,   8.6238,   4.2617,   3.2465,   3.5929,   1.5022,   3.5614,   0.8075,   3.3469,   2.3690,   1.6365,   4.5964,   4.3915,   3.9895,   3.3955,   2.9856,   3.1746,   4.3185,   2.7606,   2.8870
196410,   2.3560,   3.7058,   1.3791,   3.9569,   1.9377,   3.5745,   3.0012,   8.1238,   1.0287,   1.9134,   3.2867,  -1.9916,   1.5976,   4.0893,   2.2496,   7.9421,   1.4416,  -0.5979,   0.8549,   4.0808,   4.8768,  -0.2327,   0.4553,   0.8544,   0.0470,   3.6261,   0.4655,  -5.4680,  -2.0396,   3.8266,  -2.9989,   5.9080,   0.7472,   2.0233,   0.6868,   0.8928,   3.9749,  -1.0499,   4.4038,   2.1432,   0.9256,   2.4476,  -0.9440,   3.8160,   4.5862,  -3.1109,   1.6419,   3.2935,   9.1633,   5.1513,   2.2442,  -0.7485,   5.9972,   0.4991,   2.7264,   0.2958,  -4.2621,   3.7783,   2.8146,   5.9088,   1.8687,   0.2878,   3.4047,   2.3370,   1.1904,   0.5780,   1.4881,   0.6887,   0.4455,  -0.0230,   0.9328,   2.8622,   3.3370,   3.9219,   2.1765,  -1.7493,   1.3267,   4.4962,  -1.0074,   3.0636,  -3.8767,   1.1078,  -0.8372,  -0.3443,   1.3629,   1.0184,   1.7152,   1.8823,   0.6439,  -3.0298,   1.0391,   5.8210,  -1.2889,   0.7091,   2.3993,  -1.1390,   1.6947,   3.1293,  -0.6144,   1.0216
196411,  -0.9687,  -3.1365,  -1.4999,  -0.1479,   2.8635,  -2.1496,  -1.3274,   0.0295,  -3.9090,   0.1955,  -2.8524,   3.2867,   0.8752,   2.3614,   2.4861,   1.0835,   1.9188,  -2.1759,   0.8487,   1.8645,   0.3608,   0.9581,   3.9773,   0.0347,   1.8887,  -0.3009,  -0.7566,  -0.9075,   1.9026,   0.1031,  -4.4408,  -3.6077,  -3.5117,   3.5952,  -1.3435,  -2.7457,  -3.2593,  -0.3839,   6.7968,  -2.4095,   0.4861,  -0.9245,   2.0431,  -1.4800,  -0.2201,  -4.4279,   1.7376,   3.3079,   1.4599,  -0.3718,  -4.6347,  -1.1868,   4.9202,   3.0017,  -0.7935,   2.5271,   4.4725,  -0.2414,   2.0697,  -0.6347,  -2.8715,   0.4827,   1.8746,  -0.3601,  -0.3839,  -0.7602,  -2.0479,  -0.8061,   5.3349,   1.6337,  -3.0861,   2.1522,   0.2848,   0.2284,   2.0160,   1.3753,   1.0313,   0.6793,   0.5719,  -0.5644,  -4.2099,  -1.8218,  -0.4697,   0.3134,   1.5997,   0.5238,   3.2814,   0.8610,   0.8143,   1.2272,  -6.1854,   2.4473,   0.1269,   0.0510,  -1.5199,   1.1082,   0.7821,  -1.3793,   2.1082,   0.5158
196412,  -2.8918,  -2.7226,  -0.2517,  -0.0139,  -2.5315,  -4.1737,  -1.3543,  -1.8503,  -2.3780,  -1.5287,  -0.7672,  -1.9572,  -2.0945,  -4.4726,  -2.6446,  -3.8908,  -0.9295,   3.1495,   0.0600,  -4.8931,  -0.6801,  -1.3540,   1.1628,  -3.3632,  -1.5261,  -2.0869,   3.0785,   3.1250,  -0.3443,  -0.0884,   1.6391,  -0.9746,   3.6551,   3.8219,  -1.9691,   0.3274,   0.6570,   2.3281,  -2.2779,   3.3551,   3.8840,  -3.8851,   1.8423,  -1.2842,  -1.0861,  -2.4366,   2.0686,  -1.8015,   0.7194,   0.3069,   2.7365,  -2.2499,  -0.8567,  -2.4057,  -0.5386,   2.3679,  -1.5067,  -0.5165,  -1.7660,   0.0594,   1.6033,  -2.1375,  -0.5673,  -1.3663,   0.8223,   0.1244,   0.1716,  -1.0521,   3.8930,   2.0500,  -1.9580,  -2.3860,  -2.5469,  -1.1844,   1.4768,   1.7977,   0.9275,   0.7211,   0.5094,  -1.7328,  -1.6195,  -1.6739,  -0.9445,  -2.5306,  -2.0997,   0.4215,  -0.3275,   0.3935,   2.8515,  -1.1636,  -3.7683,  -3.8520,  -1.2746,  -1.6925,   1.6927,   0.1415,   0.2519,   1.6700,   0.1211,   0.5256
196501,  10.5380,  10.6219,   8.5999,   8.4462,  10.0993,   6.7922,   9.1876,   9.6502,  14.7006,   8.3935,   3.6493,   6.8438,   7.2257,   8.9247,   5.6344,   2.0198,   6.5666,   5.1056,   4.3819,  11.6740,   3.4285,   4.1290,   3.8051,   6.2830,   5.5506,   6.1485,   2.5977,  18.9484,   8.3263,   9.6409,   6.0853,   9.4781,   6.5528,   4.2481,   6.1755,   6.3541,   6.8388,   4.6356,   6.9082,   3.1589,   4.7311,   8.7638,   5.0117,   7.3736,   5.7803,   1.7078,   6.1152,   5.4170,  14.7321,   5.3938,   3.0008,   9.2186,   7.5265,   8.2632,   3.5452,   3.5385,   9.0553,   4.8476,   6.6345,   5.8228,   9.8000,   6.1282,   7.3254,   2.9213,   2.7789,   2.6358,   6.9441,   3.6281,  10.8497,   5.1734,   7.8980,  10.7747,   5.4998,   5.0459,   4.5688,   3.3083,   3.2196,   6.8242,   3.4736,  10.0724,  11.8024,   6.5582,   4.5712,   1.9082,   4.5873,   6.6231,   5.6714,   3.8558,   2.6729,   5.7033,   7.6521,   3.9492,   3.2131,   2.6144,   3.1125,   3.9568,   5.0943,   5.0659,   4.0168,   7.3320
196502,   3.1416,   2.1018,   3.5094,   3.9196,   3.1432,   2.3126,   6.4949,   4.8511,   5.0511,   6.1523,   1.7469,   2.0490,   1.8930,  -0.5449,   7.3394,   2.9038,  -0.1569,   4.5843,   3.9398,   3.2832,   3.5676,   1.9670,   0.8709,  -0.7527,   7.0274,   5.5699,   2.1668,   6.3644,   1.0255,   3.7404,   4.2456,   5.1762,   3.2915,   2.4254,   7.9627,   2.2207,   4.1083,   0.9366,   0.8785,   2.7412,   9.2642,   6.6561,   1.6387,   7.1830,   6.1596,  10.5770,   1.5493,   1.6710,  15.1751,   7.5516,  -1.3071,   1.0509,   5.4429,   1.5897,   4.0544,   5.7431,  -2.4402,   1.8056,   1.6680,   9.9240,   0.9088,   3.6295,   1.5372,   2.8590,   2.9401,   0.0321,   2.6888,   1.9190,   3.6212,   6.2747,   0.6618,   3.1357,   0.9478,   7.8345,   3.1366,   3.3260,   3.5014,   1.0832,   2.1876,   7.5943,   5.8240,   2.4928,   2.0512,   2.5641,   1.3525,   1.8802,   3.1076,   4.7039,   2.8760,   5.9467,  -3.0600,   0.9804,   0.4074,  -0.3719,  -0.8142,   1.3541,   0.1193,   1.4859,   0.9952,   2.6460
196503,   2.1577,   5.2052,   8.4254,  -0.5231,   2.3473,  11.1215,   1.3826,   0.3082,  -1.0673,   2.8994,   2.2141,   1.6789,   3.5075,   4.3797,   1.2144,   1.6561,  -0.4766,  -1.7530,   3.5448,   0.6256,   1.3233,   1.9803,   0.5980,   0.9304,  -1.4905,  -1.7474,  -0.7532,   3.5289,   2.1241,   4.7577,  -0.9806,   0.1064,  -1.2136,   0.4997,   2.8215,  -1.1992,   1.6203,  -0.0589,   1.4585,  -1.1162,  -1.2716,   0.2177,   1.5519,   3.2424,   0.9402,  -2.0373,   1.4457,   2.1018,  -5.8108,  -3.9425,   0.4083,   0.4131,  -1.0446,   1.2371,   1.3827,  -1.8024,  -4.5140,   2.3043,   0.8453,  -1.3982,   0.9378,  -0.2877,   1.1086,  -0.9911,   0.7531,  -0.6226,  -1.1617,   0.2712,  -5.0522,  -1.6177,  -0.3421,   0.6066,   2.3805,  -1.2385,   2.6081,  -0.6481,   0.6884,  -1.9232,  -0.8913,  -1.4133,  -3.9247,   1.2349,   1.7760,  -0.1410,  -0.6110,  -1.9696,   1.1152,  -1.1190,  -0.4954,  -0.5500,  -4.9872,  -2.8269,  -1.7589,  -1.9222,  -1.9899,   1.0841,  -0.4589,  -1.9756,  -2.1321,  -3.3547
196504,   3.0771,   4.3103,   7.6608,   7.3025,   6.7077,   0.4874,   4.8088,   4.5689,  10.6384,   5.2286,   0.7489,   3.4194,   1.8299,   2.8888,   6.3453,   4.3682,   2.8589,   5.1220,   2.5956,   7.4014,   1.8092,   3.2589,   5.3801,   1.4897,   6.9004,  -0.5921,   1.6903,   6.4308,   1.5895,   3.6139,   2.7146,   7.0367,   4.3384,   2.7508,   9.3021,   6.0809,   0.4402,   4.7835,   5.2422,   3.3838,  12.2612,   7.7409,   3.2262,   2.6952,   5.7817,   7.3386,   5.5425,   5.7889,   1.0791,   3.1218,  -1.2331,   2.2898,   3.8647,   3.0503,   2.4005,   4.4359,   0.3194,   5.6355,   3.2298,   2.1993,   5.7548,   4.5600,   6.7233,   2.6924,   6.4056,  -0.8469,   2.4564,   2.5499,   1.7690,   5.8224,  11.1197,   4.8409,   3.3665,   0.3346,   4.8788,   2.9666,   2.8635,   2.2021,   3.9858,   4.3895,   4.5864,   6.6954,   1.9286,   1.5135,   3.4858,   1.2682,   2.1463,   3.0313,   4.0897,   1.7122,   2.5400,   3.9606,   1.7233,   2.2569,   3.4061,   1.3754,   3.2410,   3.2107,   2.0489,   2.5734
196505,   0.9408,  -0.2867,   0.3570,  -2.3836,   0.8695,   0.8330,   3.0955,  -2.2665,   1.9498,   2.8173,  -1.7937,  -1.8851,  -1.5826,   1.9059,  -3.2642,  -2.5269,   3.5182,  -4.4001,   0.4508,  -1.9242,   0.7653,   0.1734,   1.0263,   1.0811,  -3.1058,  -0.9387,  -1.6642,   9.0624,   0.6706,   2.9216,  -2.0015,   0.6666,   2.4625,   2.9150,  -1.7471,   2.1458,   0.0678,   0.1599,   3.5586,  -4.4007,  -7.7173,  -0.8642,   1.5133,   0.3882,  -0.3108,  -3.8309,   0.5472,   1.1135,   0.7117,   0.4705,  -2.2274,  -2.7540,   3.8637,  -1.3316,  -2.6830,  -1.1622,  -2.0254,  -1.0615,  -0.8242,   3.8493,  -6.8453,  -1.7828,  -1.1941,   1.7393,   0.4660,  -0.2368,  -2.1240,  -0.6624,   0.1134,   4.3042,  -5.3094,  -1.0150,   1.2228,  -0.2098,   0.5050,  -2.9639,  -1.4254,  -0.5506,   0.3338,   4.1449,  -6.6672,   2.2285,   2.4184,  -0.3997,  -1.6507,  -0.9547,  -1.7115,   0.2794,   2.1121,   1.6990,  -6.1127,   3.3378,   1.7710,  -1.1558,  -1.0808,  -0.6496,  -1.5195,  -1.8143,  -0.9599,   0.5195
196506, -10.5139,  -8.7909,  -9.3076,  -7.9457, -12.6031,  -6.1382,  -9.6569,  -7.8611, -10.1774,  -9.6783,  -9.8607,  -7.7969,  -9.4156,  -9.6148, -12.1799,  -9.1604,  -8.6879,  -7.3344, -11.0708,  -8.7640, -11.0491,  -8.7272,  -7.8552,  -7.7072, -10.2021,  -6.2501,  -5.0787, -17.1288,  -8.7371,  -9.9783,  -7.8641,  -8.6475,  -7.6605,  -7.6819,  -9.3723,  -9.6562,  -9.8728,  -9.5324,  -6.0617, -10.5506, -11.0651,  -9.1720, -10.0034, -10.2403,  -7.0010,  -8.2240,  -7.7937,  -8.8595,  -5.0177,  -8.3238,  -5.9761,  -9.6201,  -8.8195,  -9.7438,  -7.7140,  -8.5372,  -4.5447,  -8.2973,  -5.3810, -12.0415,  -7.8027,  -8.4595,  -8.8432,  -7.5371,  -7.1318,  -4.1350,  -7.9959,  -4.9356,  -4.1226,  -9.7068,  -9.5434,  -8.3346,  -9.8633,  -8.4774,  -7.7202,  -4.0545,  -6.1272,  -5.2789,  -8.0435,  -9.7302, -13.2663, -10.6409,  -3.5331,  -4.7955,  -5.7175,  -4.1585,  -4.9132,  -4.4521,  -6.1320,  -7.5483,  -0.7277,  -5.5026,  -3.2782,  -4.1292,  -2.8758,  -4.1559,  -4.0019,  -5.1117,  -3.7517,  -5.3057
196507,   2.4313,   4.9467,   2.3791,   2.4693,   3.8225,   5.9187,   4.4563,   2.1738,   0.9845,   1.9724,   3.5185,   3.7569,  -1.1705,   4.7002,   7.2314,   4.5923,   1.1643,   3.7251,   9.9858,   3.8219,   1.6983,  10.4111,   3.3931,   3.5651,   1.3639,   3.2086,   3.1676,   0.8704,   1.5046,   2.7503,   2.4839,  -0.0395,   1.5796,   3.2975,   6.8963,   2.2107,   3.5593,   2.0599,   0.4542,   7.1878,   6.7187,   1.3922,   5.6132,   6.8514,   5.6741,   0.8729,   4.3082,  -0.1504,   4.8428,  -0.2569,   1.9792,  10.0230,   7.1756,   4.7175,   0.8426,   3.3877,   0.0922,   3.8405,   4.8044,   2.3410,   3.7055,   2.6737,   4.3596,   4.6534,   3.4704,   1.2523,  -0.0756,   2.3398,   2.9678,   4.3930,  -2.6316,   3.7203,   0.6768,   2.7971,   4.1096,   3.5346,   3.3793,   3.6567,   2.5833,   2.6319,   7.1398,   5.8022,   2.4320,   1.4330,   3.2936,   2.6167,   2.1246,   0.0448,   1.5873,   1.6906,   7.9861,   3.5165,   1.6993,  -0.1002,   1.9192,   1.3892,   0.7891,  -0.0081,   1.4954,   1.8191
196508,   3.7443,   3.3732,   3.6993,   2.4261,   3.9141,   5.6166,   4.3419,   3.6447,   5.9368,   3.3708,   5.4678,   1.4578,   3.3781,  -2.3279,   3.5617,   2.4503,   4.9169,   4.7444,   3.8360,   4.0604,   6.8867,   0.0525,   7.4206,   3.2641,   5.0934,   2.5089,  -1.0580,   2.0039,   5.4157,   7.0078,   4.6761,   6.8036,   6.4181,   6.0306,   6.8026,   4.0082,   1.9476,   6.0620,   8.0925,   7.0995,   8.6772,   4.3974,   7.4793,   9.1831,   5.6808,   3.1813,   2.0842,   8.4407,   7.5983,   8.6941,   1.4581,   8.9291,   7.0349,   4.5834,   8.9763,   1.5061,   3.2983,   2.4009,   5.1083,   9.2613,   3.9016,   2.9526,   3.1655,   4.7763,   2.0016,   5.1577,   3.9395,   4.6028,   4.7043,   7.5939,   8.1081,   1.2419,   6.5544,   5.1893,   5.0829,   3.2776,   3.2530,   3.4019,   4.1459,   6.2366,   3.7572,   1.9780,   2.7042,   2.5292,   5.9947,   1.9546,   2.4303,   2.7386,   5.5210,   3.0721,   3.5370,  -0.5297,   2.5765,   2.7980,   0.6478,   1.7477,   2.5492,   1.9184,   8.1423,   5.1009
196509,   2.9149,   6.2854,   3.2740,   6.4361,   5.8544,   5.4248,   3.5819,   2.6473,   1.1963,   2.7990,   5.1744,   2.7577,   0.2427,   0.4610,   4.8262,   0.9335,  -0.5446,   5.8484,   5.6614,   4.5593,   1.5956,   8.7417,   7.9756,   1.8027,   2.8933,   3.5952,   0.9303,   0.2500,   0.0187,   3.5622,   7.0327,   4.9007,   1.6586,   4.9044,   7.9789,   1.5936,   5.5591,   5.5941,   3.7288,   3.3552,   4.7386,   3.7132,  12.6434,   3.3357,   8.2905,   4.2096,   1.7856,   2.4516,   8.2153,   0.0084,   3.5735,   4.7606,   6.6330,   2.2968,   4.2662,  -0.4385,   3.4553,   2.1163,   1.5699,   2.8283,   3.6627,   1.7923,   0.7123,   4.3203,   4.3683,   2.5099,   3.6265,   5.9472,   3.8688,   1.1439,  -6.2500,   7.7255,   2.6337,   1.3610,   1.7187,   1.0301,   2.7793,   4.0703,   3.2673,   6.3553,   4.2032,   5.4112,   3.9645,   1.8793,   1.5214,   2.2972,   2.2577,   1.7048,   4.7785,   3.4879,   4.0752,   2.8861,   2.7475,   1.2014,   3.1190,   2.3265,   3.0451,   2.2964,   3.0578,   3.7626
196510,   8.9184,   8.1284,   6.5108,   9.2459,   5.3339,  11.6333,   8.4656,   4.9605,   7.4715,   4.6329,   3.2405,   9.9248,   7.9589,   3.3368,   6.2718,   6.4525,   5.4622,   7.1147,   7.8447,  11.1031,   6.3198,   5.3823,   9.3331,   3.8354,   4.6696,   2.6730,   3.9509,   4.9458,   3.7857,   9.7473,  10.5510,   3.1150,   2.5911,   7.1613,   0.9556,   5.1918,  -1.4782,  -1.9705,   7.8734,  10.4216,   6.5013,   5.3567,   5.7324,   7.5289,   7.7567,   4.1699,   3.9309,   7.5029,   8.8277,   6.7755,  -0.2066,   4.5739,   7.8461,   6.6562,   1.0200,   3.9381,   2.4268,   8.6028,   5.0979,   5.9597,   5.2140,   2.9370,   1.6833,   3.5282,   4.8171,  -0.1768,   2.0120,   4.3648,   5.4623,   6.0516,  10.6667,   2.6050,   1.6371,   4.8101,   2.3377,   3.4914,   3.2695,   2.3663,   3.2424,   8.8495,   2.7827,   4.0972,   2.9890,   2.1195,   3.3980,   2.9872,   2.2454,   3.1365,   5.0479,   2.1782,   3.0120,   1.9218,   2.1566,   2.2465,   0.2817,   0.7929,   1.2326,   2.7056,   5.6662,   1.4024
196511,  11.2780,   8.8712,   8.3349,   8.1738,   6.8461,   3.5495,   9.2337,   4.8421,   8.5668,   5.8466,   3.9353,   3.8669,   4.6055,   6.3305,   5.9422,   2.5230,   3.1218,   7.7796,   1.7609,  -0.1943,   3.0862,   1.2552,   5.2882,  -0.0547,   3.6234,   2.9163,   1.6322,   0.5299,   3.6115,   7.5260,   4.4671,   7.4925,  12.7084,   2.2057,   9.0111,   0.8213,   1.1023,  -1.4953,   6.8587,   6.3913,   1.6925,   4.0094,   8.2242,   4.1468,   3.6493,   4.8501,   0.6073,   4.2549,   7.8636,   3.5254,   4.4898,  -1.1445,   0.2071,   0.1608,   2.4974,   5.8954,  -0.3584,   9.2537,  -0.5004,  10.1878,   6.7824,  -1.9665,   4.4160,   3.3316,   4.0024,   0.8420,   2.9059,   4.6923,   3.0984,   7.3542,  -7.2289,  -1.2664,   5.4788,  -2.1183,   1.8569,   2.3870,   2.2625,   3.5690,   5.3707,   7.7635,   0.3467,   6.1818,  -2.2555,   1.2875,  -2.0522,   1.5069,   2.1327,   1.0348,   3.9006,   5.5391,   4.3860,   0.7614,  -1.3551,  -1.4245,  -0.4754,  -1.5087,  -0.0378,   1.7830,   0.5947,   2.9504
196512,   7.8545,   4.7773,   5.0061,   4.0429,   7.3670,   6.9824,   4.5628,   7.4060,   6.1803,  11.2543,   4.4455,   5.0436,   3.9086,  -2.3340,   2.1207,  12.8087,   3.8987,  -1.4397,  -1.4002,  12.2376,   9.3143,   5.0220,   5.9440,   0.6487,   4.4734,   5.4440,   2.8388,   5.1888,   2.1295,   3.1039,  14.8652,   0.9226,   3.5160,   4.0360,   3.7258,   1.9084,   4.6385,   5.3630,   7.2896,   0.7129,   6.1836,   2.6531,   4.9514,   1.3927,  11.8849,   0.6189,   1.7607,   0.1655,  -1.3410,   0.8442,  -1.4879,  -1.8099,   6.6861,   5.7769,   5.3312,  -2.1823,   3.5308,   1.4446,   3.3916,   5.9656,  10.8323,   3.0735,   3.3113,   1.0267,   1.9736,   2.1645,   4.1854,   0.1534,   1.2795,   7.7744,  10.3896,   3.4673,  -0.4098,   4.0225,   3.5208,   2.1603,  -1.6112,  -0.7461,   1.8668,   0.8836,   7.8756,  -0.8996,   2.4179,   4.2108,   1.7598,  -2.5346,   2.2864,   0.7975,   0.3371,   1.4699,  -0.8475,   1.4241,   1.6086,   1.5306,   2.0172,   0.5926,   2.0381,   0.4406,   0.6667,   0.1044
196601,  12.3577,   6.1709,   8.5565,  12.2799,   5.4630,   8.7888,  11.4161,   9.3415,  11.0932,   6.4745,  10.4637,   7.4107,   7.0534,  17.0418,   4.9445,   1.0497,   3.5819,   7.8335,   4.2672,   4.0076,   9.8554,  10.1835,   9.1677,   6.5153,   4.7190,   8.0320,  -0.3292,   1.6167,   5.4253,   7.4794,   6.5833,   4.7974,   5.2682,   5.6521,  11.1550,   2.3958,   0.8684,   2.3875,   1.3546,   6.8053,  11.9230,   5.5680,   3.0017,   5.3796,   2.3625,   3.9135,   4.7623,   4.0155,   6.9068,  -1.0695,  12.2774,   1.1738,   0.5594,   1.9616,   2.9255,   1.3453,   1.6169,   3.0305,   7.9183,   2.2211,   4.6829,   2.0289,   1.5147,   4.2159,   4.7606,   0.9562,  -0.5926,   0.8003,   1.6261,   0.2667,  16.4706,   6.5585,   3.4580,   3.2419,   3.0666,   1.4443,   4.2122,  -0.4915,   4.2734,   4.9530,   6.1077,   9.6064,   5.1428,  -0.4635,   5.1150,  -2.1195,   1.6559,   1.1159,   2.8668,   1.9563,   6.8376,   0.6134,   3.4901,   0.2289,  -1.6385,  -1.9044,  -2.4002,   0.1350,   0.5674,   2.2961
